sheet,location,korean_original,english_translation,needs_manual_review
Facility_Projections_2040,"Row 41, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 42, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 43, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 44, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 45, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 46, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 47, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 48, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 49, Col 'location'",온산,Onsan,False
Facility_Projections_2040,"Row 50, Col 'location'",온산,Onsan,False
Facility_Projections_2040,"Row 51, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 52, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 53, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 54, Col 'location'",인천,Incheon,False
Facility_Projections_2040,"Row 55, Col 'location'",광양,Gwangyang,False
Facility_Projections_2040,"Row 56, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 57, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 58, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 59, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 60, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 61, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 62, Col 'location'",온산,Onsan,False
Facility_Projections_2040,"Row 63, Col 'location'",온산,Onsan,False
Facility_Projections_2040,"Row 64, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 65, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 66, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 67, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 68, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 69, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 70, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 71, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 72, Col 'location'",온산,Onsan,False
Facility_Projections_2040,"Row 73, Col 'location'",온산,Onsan,False
Facility_Projections_2040,"Row 74, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 75, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 76, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 77, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 78, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 79, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 80, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 81, Col 'location'",온산,Onsan,False
Facility_Projections_2040,"Row 82, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 83, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 84, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 85, Col 'location'",인천,Incheon,False
Facility_Projections_2040,"Row 86, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 87, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 88, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 89, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 90, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 91, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 92, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 93, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 94, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 95, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 96, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 97, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 98, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 99, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 100, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 101, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 102, Col 'location'",전주,전주,True
Facility_Projections_2040,"Row 103, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 104, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 105, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 106, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 107, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 108, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 109, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 110, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 111, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 112, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 113, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 114, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 115, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 116, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 117, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 118, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 119, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 120, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 121, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 122, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 123, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 124, Col 'location'",온산,Onsan,False
Facility_Projections_2040,"Row 125, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 126, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 127, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 128, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 129, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 130, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 131, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 132, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 133, Col 'location'",온산,Onsan,False
Facility_Projections_2040,"Row 134, Col 'location'",온산,Onsan,False
Facility_Projections_2040,"Row 135, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 136, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 137, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 138, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 139, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 140, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 141, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 142, Col 'location'",군산,군산,True
Facility_Projections_2040,"Row 143, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 144, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 145, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 146, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 147, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 148, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 149, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 150, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 151, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 152, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 153, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 154, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 155, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 156, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 157, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 158, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 159, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 160, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 161, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 162, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 163, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 164, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 165, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 166, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 167, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 168, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 169, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 170, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 171, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 172, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 173, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 174, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 175, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 176, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 177, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 178, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 179, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 180, Col 'location'",전주,전주,True
Facility_Projections_2040,"Row 181, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 182, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 183, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 184, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 185, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 186, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 187, Col 'location'",전주,전주,True
Facility_Projections_2040,"Row 188, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 189, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 190, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 191, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 192, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 193, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 194, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 195, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 196, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 197, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 198, Col 'location'",포항,Pohang,False
Facility_Projections_2040,"Row 199, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 200, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 201, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 202, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 203, Col 'location'",군산,군산,True
Facility_Projections_2040,"Row 204, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 205, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 206, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 207, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 208, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 209, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 210, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 211, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 212, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 213, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 214, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 215, Col 'location'",군산,군산,True
Facility_Projections_2040,"Row 216, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 217, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 218, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 219, Col 'location'",구미,Gumi,False
Facility_Projections_2040,"Row 220, Col 'location'",김천,Gimcheon,False
Facility_Projections_2040,"Row 221, Col 'location'",부산/익산/시흥,Busan/익산/시흥,True
Facility_Projections_2040,"Row 222, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 223, Col 'location'",나주,나주,True
Facility_Projections_2040,"Row 224, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 225, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 226, Col 'location'",나주,나주,True
Facility_Projections_2040,"Row 227, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 228, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 229, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 230, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 231, Col 'location'",울산,Ulsan,False
Facility_Projections_2040,"Row 232, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 233, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 234, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 235, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 236, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 237, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 238, Col 'location'",진해,진해,True
Facility_Projections_2040,"Row 239, Col 'location'",광양,Gwangyang,False
Facility_Projections_2040,"Row 240, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 241, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 242, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 243, Col 'location'",포항,Pohang,False
Facility_Projections_2040,"Row 244, Col 'location'",대산,Daesan,False
Facility_Projections_2040,"Row 245, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 246, Col 'location'",여수,Yeosu,False
Facility_Projections_2040,"Row 247, Col 'location'",울산,Ulsan,False
Facility_Projections_2050,"Row 39, Col 'products'",벤젠,Benzene,False
Facility_Projections_2050,"Row 40, Col 'products'",벤젠,Benzene,False
Facility_Projections_2050,"Row 41, Col 'products'",벤젠,Benzene,False
Facility_Projections_2050,"Row 42, Col 'products'",벤젠,Benzene,False
Facility_Projections_2050,"Row 43, Col 'products'",벤젠,Benzene,False
Facility_Projections_2050,"Row 44, Col 'products'",벤젠,Benzene,False
Facility_Projections_2050,"Row 45, Col 'products'",벤젠,Benzene,False
Facility_Projections_2050,"Row 46, Col 'products'",벤젠,Benzene,False
Facility_Projections_2050,"Row 47, Col 'products'",벤젠,Benzene,False
Facility_Projections_2050,"Row 48, Col 'products'",벤젠,Benzene,False
Facility_Projections_2050,"Row 49, Col 'products'",벤젠,Benzene,False
Facility_Projections_2050,"Row 50, Col 'products'",벤젠,Benzene,False
Facility_Projections_2050,"Row 51, Col 'products'",벤젠,Benzene,False
Facility_Projections_2050,"Row 52, Col 'products'",벤젠,Benzene,False
Facility_Projections_2050,"Row 53, Col 'products'",벤젠,Benzene,False
Facility_Projections_2050,"Row 54, Col 'products'",벤젠,Benzene,False
Facility_Projections_2050,"Row 55, Col 'products'",톨루엔,Toluene,False
Facility_Projections_2050,"Row 56, Col 'products'",톨루엔,Toluene,False
Facility_Projections_2050,"Row 57, Col 'products'",톨루엔,Toluene,False
Facility_Projections_2050,"Row 58, Col 'products'",톨루엔,Toluene,False
Facility_Projections_2050,"Row 59, Col 'products'",톨루엔,Toluene,False
Facility_Projections_2050,"Row 60, Col 'products'",톨루엔,Toluene,False
Facility_Projections_2050,"Row 61, Col 'products'",톨루엔,Toluene,False
Facility_Projections_2050,"Row 62, Col 'products'",톨루엔,Toluene,False
Facility_Projections_2050,"Row 63, Col 'products'",톨루엔,Toluene,False
Facility_Projections_2050,"Row 64, Col 'products'",톨루엔,Toluene,False
Facility_Projections_2050,"Row 65, Col 'products'",자일렌,Xylene,False
Facility_Projections_2050,"Row 66, Col 'products'",자일렌,Xylene,False
Facility_Projections_2050,"Row 67, Col 'products'",자일렌,Xylene,False
Facility_Projections_2050,"Row 68, Col 'products'",자일렌,Xylene,False
Facility_Projections_2050,"Row 69, Col 'products'",자일렌,Xylene,False
Facility_Projections_2050,"Row 70, Col 'products'",자일렌,Xylene,False
Facility_Projections_2050,"Row 71, Col 'products'",자일렌,Xylene,False
Facility_Projections_2050,"Row 72, Col 'products'",자일렌,Xylene,False
Facility_Projections_2050,"Row 73, Col 'products'",자일렌,Xylene,False
Facility_Projections_2050,"Row 74, Col 'products'",자일렌,Xylene,False
Facility_Projections_2050,"Row 190, Col 'products'",초산,second산,True
Facility_Projections_2050,"Row 191, Col 'products'",초산비닐,second산비닐,True
Facility_Projections_2050,"Row 192, Col 'products'",에탄올,에탄올,True
Facility_Projections_2050,"Row 193, Col 'products'",초산에틸,second산에틸,True
Facility_Projections_2050,"Row 194, Col 'products'",알킬벤젠,알킬Benzene,True
Facility_Projections_2050,"Row 209, Col 'products'",페놀,페놀,True
Facility_Projections_2050,"Row 210, Col 'products'",페놀,페놀,True
Facility_Projections_2050,"Row 211, Col 'products'",페놀,페놀,True
Facility_Projections_2050,"Row 212, Col 'products'",아세톤,아세ton,True
Facility_Projections_2050,"Row 213, Col 'products'",아세톤,아세ton,True
Facility_Projections_2050,"Row 214, Col 'products'",아세톤,아세ton,True
Facility_Projections_2050,"Row 223, Col 'products'",옥탄올,옥탄올,True
Facility_Projections_2050,"Row 224, Col 'products'",옥탄올,옥탄올,True
Facility_Projections_2050,"Row 225, Col 'products'",옥탄올,옥탄올,True
Facility_Projections_2050,"Row 226, Col 'products'",부탄올,부탄올,True
Facility_Projections_2050,"Row 227, Col 'products'",부탄올,부탄올,True
Facility_Projections_2050,"Row 239, Col 'products'",카본블랙(CB),카본블랙(CB),True
Facility_Projections_2050,"Row 240, Col 'products'",카본블랙(CB),카본블랙(CB),True
Facility_Projections_2050,"Row 241, Col 'products'",카본블랙(CB),카본블랙(CB),True
Facility_Projections_2050,"Row 242, Col 'products'",카본블랙(CB),카본블랙(CB),True
Facility_Projections_2050,"Row 243, Col 'products'",카본블랙(CB),카본블랙(CB),True
Facility_Projections_2050,"Row 244, Col 'products'",석유수지,석유수지,True
Facility_Projections_2050,"Row 245, Col 'products'",석유수지,석유수지,True
Facility_Projections_2050,"Row 246, Col 'products'",석유수지,석유수지,True
Facility_Projections_2050,"Row 247, Col 'products'",석유수지,석유수지,True
Facility_Projections_2050,"Row 75, Col 'upstream'",자일렌,Xylene,False
Facility_Projections_2050,"Row 76, Col 'upstream'",자일렌,Xylene,False
Facility_Projections_2050,"Row 77, Col 'upstream'",자일렌,Xylene,False
Facility_Projections_2050,"Row 78, Col 'upstream'",자일렌,Xylene,False
Facility_Projections_2050,"Row 79, Col 'upstream'",자일렌,Xylene,False
Facility_Projections_2050,"Row 80, Col 'upstream'",자일렌,Xylene,False
Facility_Projections_2050,"Row 81, Col 'upstream'",자일렌,Xylene,False
Facility_Projections_2050,"Row 82, Col 'upstream'",자일렌,Xylene,False
Facility_Projections_2050,"Row 83, Col 'upstream'",자일렌,Xylene,False
Facility_Projections_2050,"Row 84, Col 'upstream'",자일렌,Xylene,False
Facility_Projections_2050,"Row 85, Col 'upstream'",자일렌,Xylene,False
Facility_Projections_2050,"Row 88, Col 'upstream'","벤젠, Ethylene","Benzene, Ethylene",False
Facility_Projections_2050,"Row 89, Col 'upstream'","벤젠, Ethylene","Benzene, Ethylene",False
Facility_Projections_2050,"Row 90, Col 'upstream'","벤젠, Ethylene","Benzene, Ethylene",False
Facility_Projections_2050,"Row 91, Col 'upstream'","벤젠, Ethylene","Benzene, Ethylene",False
Facility_Projections_2050,"Row 92, Col 'upstream'","벤젠, Ethylene","Benzene, Ethylene",False
Facility_Projections_2050,"Row 172, Col 'upstream'","Butadiene, 스티렌","Butadiene, Styrene",False
Facility_Projections_2050,"Row 173, Col 'upstream'","Butadiene, 스티렌","Butadiene, Styrene",False
Facility_Projections_2050,"Row 174, Col 'upstream'","Butadiene, 스티렌","Butadiene, Styrene",False
Facility_Projections_2050,"Row 175, Col 'upstream'","Butadiene, 스티렌","Butadiene, Styrene",False
Facility_Projections_2050,"Row 176, Col 'upstream'","Butadiene, 스티렌","Butadiene, Styrene",False
Facility_Projections_2050,"Row 191, Col 'upstream'","초산, Ethylene","second산, Ethylene",True
Facility_Projections_2050,"Row 193, Col 'upstream'","초산, 에탄올","second산, 에탄올",True
Facility_Projections_2050,"Row 199, Col 'upstream'",벤젠,Benzene,False
Facility_Projections_2050,"Row 200, Col 'upstream'",벤젠,Benzene,False
Facility_Projections_2050,"Row 201, Col 'upstream'",벤젠,Benzene,False
Facility_Projections_2050,"Row 202, Col 'upstream'",벤젠,Benzene,False
Facility_Projections_2050,"Row 209, Col 'upstream'",벤젠,Benzene,False
Facility_Projections_2050,"Row 210, Col 'upstream'",벤젠,Benzene,False
Facility_Projections_2050,"Row 211, Col 'upstream'",벤젠,Benzene,False
Facility_Projections_2050,"Row 215, Col 'upstream'","페놀, 아세톤","페놀, 아세ton",True
Facility_Projections_2050,"Row 216, Col 'upstream'","페놀, 아세톤","페놀, 아세ton",True
Facility_Projections_2050,"Row 217, Col 'upstream'","페놀, 아се톤","페놀, 아сеton",True
Facility_Projections_2050,"Row 218, Col 'upstream'","페놀, 아세톤","페놀, 아세ton",True
Facility_Projections_2050,"Row 0, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2050,"Row 1, Col 'company'",HD현대케미칼,HD현대케미칼,True
Facility_Projections_2050,"Row 2, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2050,"Row 3, Col 'company'",한화토탈에너지스,한화토탈에너지스,True
Facility_Projections_2050,"Row 4, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2050,"Row 5, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2050,"Row 6, Col 'company'",여천NCC,여천NCC,True
Facility_Projections_2050,"Row 7, Col 'company'",GS칼텍스,GS Caltex,False
Facility_Projections_2050,"Row 8, Col 'company'",대한유화,대한유화,True
Facility_Projections_2050,"Row 10, Col 'company'",SK지오센트릭,SK지오센트릭,True
Facility_Projections_2050,"Row 11, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2050,"Row 12, Col 'company'",HD현대오일뱅크,HDHyundai Oilbank,False
Facility_Projections_2050,"Row 13, Col 'company'",HD현대케미칼,HD현대케미칼,True
Facility_Projections_2050,"Row 14, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2050,"Row 15, Col 'company'",한화토탈에너지스,한화토탈에너지스,True
Facility_Projections_2050,"Row 16, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2050,"Row 17, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2050,"Row 18, Col 'company'",여천NCC,여천NCC,True
Facility_Projections_2050,"Row 19, Col 'company'",GS칼텍스,GS Caltex,False
Facility_Projections_2050,"Row 20, Col 'company'",대한유화,대한유화,True
Facility_Projections_2050,"Row 22, Col 'company'",SK어드밴스드,SK어드밴스드,True
Facility_Projections_2050,"Row 23, Col 'company'",SK에너지,SK에너지,True
Facility_Projections_2050,"Row 24, Col 'company'",SK지오센트릭,SK지오센트릭,True
Facility_Projections_2050,"Row 25, Col 'company'",태광산업,태광산업,True
Facility_Projections_2050,"Row 26, Col 'company'",효성화학,효성화학,True
Facility_Projections_2050,"Row 27, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2050,"Row 28, Col 'company'",HD현대케미칼,HD현대케미칼,True
Facility_Projections_2050,"Row 29, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2050,"Row 30, Col 'company'",한화토탈에너지스,한화토탈에너지스,True
Facility_Projections_2050,"Row 31, Col 'company'",금호석유화학,Kumho Petrochemical,False
Facility_Projections_2050,"Row 32, Col 'company'",롯데GS화학,롯데GS화학,True
Facility_Projections_2050,"Row 33, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2050,"Row 34, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2050,"Row 35, Col 'company'",여천NCC,여천NCC,True
Facility_Projections_2050,"Row 36, Col 'company'",금호석유화학,Kumho Petrochemical,False
Facility_Projections_2050,"Row 37, Col 'company'",대한유화,대한유화,True
Facility_Projections_2050,"Row 38, Col 'company'",SK지오센트릭,SK지오센트릭,True
Facility_Projections_2050,"Row 40, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2050,"Row 41, Col 'company'",HD현대케미칼,HD현대케미칼,True
Facility_Projections_2050,"Row 42, Col 'company'",HD현대오일뱅크,HDHyundai Oilbank,False
Facility_Projections_2050,"Row 43, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2050,"Row 44, Col 'company'",한화토탈에너지스,한화토탈에너지스,True
Facility_Projections_2050,"Row 45, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2050,"Row 46, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2050,"Row 47, Col 'company'",여천NCC,여천NCC,True
Facility_Projections_2050,"Row 48, Col 'company'",GS칼텍스,GS Caltex,False
Facility_Projections_2050,"Row 49, Col 'company'",대한유화,대한유화,True
Facility_Projections_2050,"Row 51, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2050,"Row 52, Col 'company'",SK지오센트릭,SK지오센트릭,True
Facility_Projections_2050,"Row 53, Col 'company'",울산아로마틱스,Ulsan아로마틱스,True
Facility_Projections_2050,"Row 54, Col 'company'",SK인천석유화학,SKIncheon석유화학,True
Facility_Projections_2050,"Row 56, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2050,"Row 57, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2050,"Row 58, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2050,"Row 59, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2050,"Row 60, Col 'company'",여천NCC,여천NCC,True
Facility_Projections_2050,"Row 61, Col 'company'",GS칼텍스,GS Caltex,False
Facility_Projections_2050,"Row 62, Col 'company'",대한유화,대한유화,True
Facility_Projections_2050,"Row 64, Col 'company'",SK지오센트릭,SK지오센트릭,True
Facility_Projections_2050,"Row 65, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2050,"Row 66, Col 'company'",HD현대케미칼,HD현대케미칼,True
Facility_Projections_2050,"Row 67, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2050,"Row 68, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2050,"Row 69, Col 'company'",LG화학,LG Chem,False
Facility_Projections_2050,"Row 70, Col 'company'",여천NCC,여천NCC,True
Facility_Projections_2050,"Row 71, Col 'company'",GS칼텍스,GS Caltex,False
Facility_Projections_2050,"Row 72, Col 'company'",대한유화,대한유화,True
Facility_Projections_2050,"Row 74, Col 'company'",SK지오센트릭,SK지오센트릭,True
Facility_Projections_2050,"Row 75, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2050,"Row 76, Col 'company'",SK지오센트릭,SK지오센트릭,True
Facility_Projections_2050,"Row 77, Col 'company'",롯데케미칼,Lotte Chemical,False
Facility_Projections_2050,"Row 78, Col 'company'",HD현대오일뱅크,HDHyundai Oilbank,False
Facility_Projections_2050,"Row 79, Col 'company'",한화토탈에너지스,한화토탈에너지스,True
Facility_Projections_2050,"Row 80, Col 'company'",GS칼텍스,GS Caltex,False
